,Title,Date,Source,Label,Score,Organizations
106,"Hydrogen produced using renewables will be able to travel through existing gas pipelines, Snam CEO ...",2021-07-30,https://www.cnbc.com/2021/07/30/renewable-hydrogen-can-travel-through-existing-pipelines-ceo-says-.html?&qsearchterm=green%20hydrogen,neutral,0.8402220606803894,['Snam']
107,"Hydrogen is the key to a low carbon economy, and these stocks will benefit, says ...",2021-06-06,https://www.cnbc.com/2021/06/06/stocks-to-buy-ubs-names-stocks-to-benefit-from-green-energy-transition.html?&qsearchterm=green%20hydrogen,positive,0.8116220831871033,[]
108,"Green hydrogen, Tesla and more: Morgan Stanley names stocks set to pop",2021-10-10,https://www.cnbc.com/2021/10/11/green-hydrogen-tesla-and-more-morgan-stanley-names-stocks-set-to-pop.html?&qsearchterm=green%20hydrogen,positive,0.5129515528678894,"['Tesla', 'Morgan Stanley']"
109,Energy firm outlines plans for major hydrogen project that will use UK’s largest electrolyzer,2021-04-14,https://www.cnbc.com/2021/04/14/scottishpower-plans-hydrogen-project-using-uks-largest-electrolyzer.html?&qsearchterm=green%20hydrogen,neutral,0.6864871382713318,[]
110,Energy firm outlines plans for major hydrogen project that will use UK’s largest electrolyzer,2021-04-14,https://www.cnbc.com/2021/04/14/scottishpower-plans-hydrogen-project-using-uks-largest-electrolyzer.html?&qsearchterm=green%20hydrogen,neutral,0.6864871382713318,[]
111,Plug Power CEO discusses Walmart green hydrogen deal,2022-04-19,https://www.cnbc.com/video/2022/04/19/plug-power-ceo-discusses-walmart-green-hydrogen-deal.html?&qsearchterm=green%20hydrogen,neutral,0.8169204592704773,"['Plug Power', 'Walmart']"
112,"Stocks making the biggest moves premarket: Walmart, Cisco, Palo Alto Networks and more",2023-11-16,https://www.cnbc.com/2023/11/16/stocks-making-the-biggest-moves-midday-wmt-csco-panw-and-more.html?&qsearchterm=green%20hydrogen,positive,0.7459038496017456,"['Walmart', 'Cisco', 'Palo Alto Networks']"
113,Firms line up ‘green’ ammonia for fertilizer and future fuel,2021-08-16,https://www.cnbc.com/2021/08/16/firms-line-up-green-ammonia-for-fertilizer-and-future-fuel.html?&qsearchterm=green%20hydrogen,neutral,0.7943353056907654,['Fi']
114,Orsted and BP look to develop major renewable hydrogen project in Germany,2020-11-10,https://www.cnbc.com/2020/11/10/orsted-and-bp-to-develop-major-renewable-hydrogen-project-in-germany-.html?&qsearchterm=green%20hydrogen,neutral,0.6742660999298096,"['Orsted', 'BP']"
115,"Hydrogen is currently the only solution to decarbonize some industries, RWE exec says",2021-03-16,https://www.cnbc.com/2021/03/16/hydrogen-only-current-solution-to-decarbonize-some-industries-exec-says.html?&qsearchterm=green%20hydrogen,neutral,0.8652118444442749,['RWE']
116,Cummins CEO discusses the company’s ambitions around developing ‘green hydrogen’,2021-08-18,https://www.cnbc.com/video/2021/08/18/cummins-ceo-discusses-the-companys-ambitions-around-developing-green-hydrogen.html?&qsearchterm=green%20hydrogen,neutral,0.6496973037719727,['Cummins']
117,"Britain will build its first hydrogen fueled homes by April, offering public a glimpse of ...",2021-02-16,https://www.cnbc.com/2021/02/16/britain-will-build-its-first-hydrogen-fueled-homes-by-april.html?&qsearchterm=green%20hydrogen,neutral,0.6577518582344055,[]
118,BP is working on a huge ‘blue hydrogen’ facility in the UK,2021-03-18,https://www.cnbc.com/2021/03/18/bp-is-working-on-a-huge-blue-hydrogen-facility-in-the-uk.html?&qsearchterm=green%20hydrogen,neutral,0.7599697113037109,['BP']
119,"Plug Power CEO expects ‘great time’ for hydrogen industry, after Democrats win Senate",2021-01-08,https://www.cnbc.com/2021/01/07/plug-power-ceo-expresses-optimism-for-hydrogen-under-democratic-senate.html?&qsearchterm=green%20hydrogen,positive,0.9015604257583618,"['Plug Power', 'Democrats', 'Senate']"
120,"Plug Power CEO expects ‘great time’ for hydrogen industry, after Democrats win Senate",2021-01-08,https://www.cnbc.com/2021/01/07/plug-power-ceo-expresses-optimism-for-hydrogen-under-democratic-senate.html?&qsearchterm=green%20hydrogen,positive,0.9015604257583618,"['Plug Power', 'Democrats', 'Senate']"
121,"Hydrogen, chips and more: Fund managers and analysts name their top stocks for 2022",2021-12-23,https://www.cnbc.com/2021/12/22/stock-pickers-name-their-top-companies-for-2022.html?&qsearchterm=green%20hydrogen,neutral,0.7386441826820374,['Fund']
122,From EVs to hydrogen: BofA names the global stocks to trade an emerging $2 trillion ...,2021-08-03,https://www.cnbc.com/2021/08/02/bank-of-america-electric-car-stocks-and-more-to-trade-the-carbon-reduction-trend.html?&qsearchterm=green%20hydrogen,neutral,0.7273560762405396,['BofA']
123,British tycoon plans to launch an electric airline that will serve plant-based food,2023-07-18,https://www.cnbc.com/2023/07/18/uk-renewable-energy-tycoon-to-launch-electric-airline-ecojet.html?&qsearchterm=green%20hydrogen,neutral,0.7626996040344238,[]
124,JPMorgan picks its favorite Chinese stocks on everything from hydrogen to EV batteries,2021-06-28,https://www.cnbc.com/2021/06/27/jpmorgan-picks-its-favorite-chinese-stocks-on-everything-from-hydrogen-to-ev-batteries.html?&qsearchterm=green%20hydrogen,positive,0.5555198192596436,['JPMorgan']
125,Affordability and cost are important considerations in decarbonization: SLB,2023-09-07,https://www.cnbc.com/video/2023/09/07/affordability-and-cost-are-important-factors-in-decarbonization-slb.html?&qsearchterm=green%20hydrogen,neutral,0.7448388338088989,['##B']
126,Energy major announces plans to produce hydrogen from ‘largest plant of its kind’,2020-07-02,https://www.cnbc.com/2020/07/02/energy-major-to-produce-hydrogen-from-largest-plant-of-its-kind.html?&qsearchterm=green%20hydrogen,neutral,0.5992932915687561,['Energy major']
127,Siemens and Deutsche Bahn plan trial of hydrogen-powered train in Germany,2020-11-26,https://www.cnbc.com/2020/11/26/siemens-deutsche-bahn-plan-trial-of-hydrogen-powered-train.html?&qsearchterm=green%20hydrogen,neutral,0.925607442855835,"['Siemens', 'Deutsche Bahn']"
128,Jim Cramer recommends Linde and Cummins for the future of hydrogen energy,2020-12-01,https://www.cnbc.com/2020/11/30/jim-cramer-recommends-linde-and-cummins-for-the-future-of-hydrogen-energy.html?&qsearchterm=green%20hydrogen,neutral,0.7657181620597839,['Cummins']
129,"In Austria, a hydrogen train is set to travel on challenging alpine routes",2020-09-14,https://www.cnbc.com/2020/09/14/in-austria-a-hydrogen-train-is-set-to-travel-on-challenging-routes-.html?&qsearchterm=green%20hydrogen,neutral,0.9339360594749451,[]
130,"Emerson Electric CEO on deal with Aspen Technology, potential of green hydrogen and hiring workers",2021-10-11,https://www.cnbc.com/video/2021/10/11/emerson-electric-ceo-on-deal-with-aspen-technology-potential-of-green-hydrogen-and-hiring-workers.html?&qsearchterm=green%20hydrogen,neutral,0.706710696220398,"['Emerson Electric', 'Aspen Technology']"
131,"JPMorgan upgrades Plug Power, says it will be a leader in the future hydrogen economy",2021-03-01,https://www.cnbc.com/2021/03/01/jpmorgan-upgrades-plug-power-says-it-will-be-a-leader-in-the-future-hydrogen-economy.html?&qsearchterm=green%20hydrogen,positive,0.7904179692268372,"['JPMorgan', 'Plug Power']"
132,‘I’m bullish on hydrogen’ — Jim Cramer breaks down his top hydrogen plays,2020-10-09,https://www.cnbc.com/2020/10/09/jim-cramer-breaks-down-his-top-hydrogen-plays-i-am-bullish-on-hydrogen.html?&qsearchterm=green%20hydrogen,positive,0.6498591899871826,[]
133,"Jim Cramer endorses Plug Power, Linde: ‘green hydrogen does represent the future’",2020-10-09,https://www.cnbc.com/video/2020/10/09/jim-cramer-endorses-plug-power-and-linde-green-hydrogen-is-the-future.html?&qsearchterm=green%20hydrogen,positive,0.6765013337135315,[]
134,We share the same vision as Fortescue Future Industries: Gunung Raja Paksi,2023-08-17,https://www.cnbc.com/video/2023/08/17/we-share-the-same-vision-as-fortescue-future-industries-gunung-raja-paksi.html?&qsearchterm=green%20hydrogen,neutral,0.5808306932449341,['Forte']
135,Shell and Eneco’s offshore wind farm to include floating solar and hydrogen production,2020-07-30,https://www.cnbc.com/2020/07/30/offshore-wind-farm-will-include-floating-solar-hydrogen-production.html?&qsearchterm=green%20hydrogen,neutral,0.8650453686714172,"['Shell', 'Eneco']"
136,Jim Cramer: It’s time to start taking hydrogen seriously,2020-10-09,https://www.cnbc.com/video/2020/10/09/jim-cramer-it-is-time-to-start-taking-hydrogen-seriously.html?&qsearchterm=green%20hydrogen,neutral,0.6360771656036377,[]
137,Hydrogen planes and hyperloop: The EU outlines its vision for the future of transport,2020-12-10,https://www.cnbc.com/2020/12/10/hydrogen-planes-hyperloop-eu-outlines-vision-for-transport-.html?&qsearchterm=green%20hydrogen,neutral,0.8430424332618713,['EU']
138,"Global ‘race is on’ for hydrogen agenda, SNAM CEO says",2020-09-07,https://www.cnbc.com/video/2020/09/07/global-race-is-on-for-hydrogen-agenda-snam-ceo-says.html?&qsearchterm=green%20hydrogen,neutral,0.8775390386581421,['SNAM']
139,Off-grid construction site taps into hydrogen fuel cell tech to power operations,2020-09-03,https://www.cnbc.com/2020/09/03/construction-site-uses-hydrogen-fuel-cell-tech-to-power-operations.html?&qsearchterm=green%20hydrogen,neutral,0.8966624140739441,[]
140,Off-grid construction site taps into hydrogen fuel cell tech to power operations,2020-09-03,https://www.cnbc.com/2020/09/03/construction-site-uses-hydrogen-fuel-cell-tech-to-power-operations.html?&qsearchterm=green%20hydrogen,neutral,0.8966624140739441,[]
141,"Global ‘race is on’ for hydrogen agenda, SNAM CEO says",2020-09-07,https://www.cnbc.com/video/2020/09/07/global-race-is-on-for-hydrogen-agenda-snam-ceo-says.html?&qsearchterm=green%20hydrogen,neutral,0.8775390386581421,['SNAM']
142,Behind Siemens Energy’s first green hydrogen plant in the UAE,2021-05-20,https://www.cnbc.com/video/2021/05/20/behind-siemens-energys-first-green-hydrogen-plant-in-the-uae.html?&qsearchterm=green%20hydrogen,neutral,0.6622416973114014,['Siemens Energy']
143,"In Sweden, hydrogen has been used to heat steel in a bid to boost sustainability",2020-05-01,https://www.cnbc.com/2020/05/01/hydrogen-has-been-used-to-heat-steel-in-a-bid-to-boost-sustainability.html?&qsearchterm=green%20hydrogen,neutral,0.7169457674026489,[]
144,UK government announces millions in funding for ‘low carbon’ hydrogen production,2020-02-18,https://www.cnbc.com/2020/02/18/uk-government-announces-funding-for-low-carbon-hydrogen-production.html?&qsearchterm=green%20hydrogen,positive,0.5200089812278748,[]
145,‘Best performing emerging market’: Analysts name stocks to cash in on India’s boom,2023-10-12,https://www.cnbc.com/2023/10/13/stocks-to-cash-in-on-indias-boom-according-to-alliancebernstein.html?&qsearchterm=green%20hydrogen,positive,0.8065766096115112,[]
146,"Goldman names Indian stocks to buy ahead of a ‘generational shift,’ giving one 30% upside",2023-07-25,https://www.cnbc.com/2023/07/26/goldman-sachs-indian-stocks-to-buy-in-power-generation-ahead-of-generational-shift.html?&qsearchterm=green%20hydrogen,neutral,0.5835174322128296,['Goldman']
147,"Green hydrogen can compete with fossil fuels within 5 years, SNAM CEO says",2021-03-18,https://www.cnbc.com/video/2021/03/18/snam-ceo-discusses-green-hydrogen-vs-fossil-fuels.html?&qsearchterm=green%20hydrogen,positive,0.5807822942733765,['SNAM']
148,Plug Power talks role in expanding the green hydrogen economy,2021-01-07,https://www.cnbc.com/video/2021/01/07/plug-power-talks-role-in-expanding-the-green-hydrogen-economy.html?&qsearchterm=green%20hydrogen,positive,0.5825244188308716,['Plug Power']
149,"Elon Musk says the tech is ‘mind-bogglingly stupid,’ but hydrogen cars may yet threaten Tesla",2019-02-23,https://www.cnbc.com/2019/02/21/musk-calls-hydrogen-fuel-cells-stupid-but-tech-may-threaten-tesla.html?&qsearchterm=green%20hydrogen,negative,0.7040590047836304,['Tesla']
150,"Elon Musk says the tech is ‘mind-bogglingly stupid,’ but hydrogen cars may yet threaten Tesla",2019-02-23,https://www.cnbc.com/2019/02/21/musk-calls-hydrogen-fuel-cells-stupid-but-tech-may-threaten-tesla.html?&qsearchterm=green%20hydrogen,negative,0.7040590047836304,['Tesla']
151,Green hydrogen is too expensive today: Siemens Energy CEO,2020-10-19,https://www.cnbc.com/video/2020/10/19/green-hydrogen-is-too-expensive-today-siemens-energy-ceo.html?&qsearchterm=green%20hydrogen,negative,0.6615235209465027,['Siemens Energy']
152,"These green energy tax credits are set to expire, unless Congress renews them",2020-12-15,https://www.cnbc.com/2020/12/15/these-green-tax-credits-are-set-to-expire-unless-congress-renews-them.html?&qsearchterm=green%20hydrogen,neutral,0.6613965630531311,[]
153,"Linde CEO talks supplying industrial gases, green hydrogen investments",2020-08-19,https://www.cnbc.com/video/2020/08/19/linde-ceo-talks-supplying-industrial-gases-green-hydrogen-investments.html?&qsearchterm=green%20hydrogen,neutral,0.7341368198394775,['Linde']
154,California Energy Commission green-lights $8 million grant for hydrogen fuel cell station,2018-11-08,https://www.cnbc.com/2018/11/08/california-energy-commission-grant-for-hydrogen-fuel-cell-station.html?&qsearchterm=green%20hydrogen,neutral,0.7019882202148438,['California Energy Commission']
155,The construction industry draws on green tech with electric and hydrogen fuel cell equipment,2020-07-07,https://www.cnbc.com/2020/07/07/construction-draws-on-green-tech-with-electric-and-fuel-cell-equipment.html?&qsearchterm=green%20hydrogen,neutral,0.6272974610328674,[]
156,"Stocks making the biggest moves midday: Alphabet, Boeing, AMD, Microsoft, Paramount and more",2024-01-31,https://www.cnbc.com/2024/01/31/stocks-making-the-biggest-moves-midday-googl-ba-amd-msft-para.html?&qsearchterm=green%20hydrogen,positive,0.8004425764083862,"['Alphabet', 'Boeing', 'AMD', 'Microsoft', 'Paramount']"
157,"Wednesday’s analyst calls: Microsoft and Alphabet get price target increases after earnings, SoFi downgraded",2024-01-31,https://www.cnbc.com/2024/01/31/analyst-calls-all-the-market-moving-chatter-from-wall-street-wednesday-morning.html?&qsearchterm=green%20hydrogen,neutral,0.8617846369743347,"['Microsoft', 'Alphabet', 'SoFi']"
158,Hydrogen could transform the way your car is fueled,2017-10-13,https://www.cnbc.com/2017/10/13/hydrogen-could-transform-the-way-your-car-is-fueled.html?&qsearchterm=green%20hydrogen,positive,0.580357015132904,[]
159,Researchers have developed a paint which can absorb sunlight and produce hydrogen,2017-06-28,https://www.cnbc.com/2017/06/28/researchers-have-developed-a-paint-which-can-absorb-solar-energy-and-produce-hydrogen.html?&qsearchterm=green%20hydrogen,neutral,0.6197593212127686,[]
160,Researchers have developed a paint which can absorb sunlight and produce hydrogen,2017-06-28,https://www.cnbc.com/2017/06/28/researchers-have-developed-a-paint-which-can-absorb-solar-energy-and-produce-hydrogen.html?&qsearchterm=green%20hydrogen,neutral,0.6197593212127686,[]
161,"With Tesla battery packs and largest hydrogen tank in Japan, Panasonic tests a factory of ...",2022-12-11,https://www.cnbc.com/2022/12/11/panasonic-tests-a-100percent-renewable-energy-powered-factory-of-the-future.html?&qsearchterm=green%20hydrogen,neutral,0.7459396719932556,"['Tesla', 'Panasonic']"
162,Europe’s oil capital turns to clean green hydrogen buses,2017-10-19,https://www.cnbc.com/video/2017/10/19/europes-oil-capital-turns-to-clean-green-hydrogen-buses.html?&qsearchterm=green%20hydrogen,neutral,0.7263219952583313,[]
163,Market rally since October is broadening out — listen to ‘The Homestretch’,2023-01-31,https://www.cnbc.com/video/2023/01/31/market-rally-is-broadening-out-listen-to-the-homestretch.html?&qsearchterm=green%20hydrogen,neutral,0.5075752139091492,['The Homestretch']
164,"Europe’s oil capital turns to clean, green hydrogen buses",2017-10-20,https://www.cnbc.com/2017/10/20/europes-oil-capital-turns-to-clean-green-hydrogen-buses.html?&qsearchterm=green%20hydrogen,neutral,0.7085408568382263,[]
165,JPMorgan executive explains why decarbonization is a ‘megatrend’ that business can’t ignore,2023-08-22,https://www.cnbc.com/2023/08/22/jpmorgan-exec-why-and-how-decarbonization-became-a-megatrend.html?&qsearchterm=green%20hydrogen,neutral,0.771439790725708,['JPMorgan']
166,"Energy sector needs firms with mentality of Tesla and Amazon to move forward, CEO says",2022-11-01,https://www.cnbc.com/2022/11/01/energy-sector-needs-firms-with-mentality-of-tesla-to-move-forward-ceo.html?&qsearchterm=green%20hydrogen,neutral,0.6506167054176331,"['Tesla', 'Amazon']"
167,The clean hydrogen energy economy was a dream. The climate bill could make it a ...,2022-09-08,https://www.cnbc.com/2022/09/08/clean-hydrogen-industry-got-huge-boost-from-inflation-reduction-act.html?&qsearchterm=green%20hydrogen,positive,0.798569917678833,[]
168,Morgan Stanley says these stocks are making improvements on ESG that can also boost returns,2023-02-19,https://www.cnbc.com/2023/02/19/morgan-stanley-says-these-stocks-are-making-improvements-on-esg-that-can-also-boost-returns.html?&qsearchterm=green%20hydrogen,positive,0.8529762625694275,['Morgan Stanley']
169,UBS names its ‘best single stock ideas’ in the U.S. right now,2023-07-19,https://www.cnbc.com/2023/07/19/ubs-names-its-best-single-stock-ideas-in-the-us-right-now.html?&qsearchterm=green%20hydrogen,positive,0.7691555619239807,['UBS']
170,Goldman’s strategy to play the $3 trillion energy revolution,2023-03-26,https://www.cnbc.com/2023/03/26/goldmans-strategy-to-play-the-3-trillion-energy-revolution.html?&qsearchterm=green%20hydrogen,neutral,0.7644244432449341,[]
171,"Stocks making the biggest moves premarket: JetBlue Airways, Meta, Sweetgreen and more",2023-07-06,https://www.cnbc.com/2023/07/06/stocks-making-the-biggest-moves-premarket-jetblue-airways-meta-sweetgreen-and-more.html?&qsearchterm=green%20hydrogen,positive,0.7775561809539795,"['JetBlue Airways', 'Meta', 'Sweetgreen']"
172,Here are JPMorgan’s top clean energy picks for 2023 after tough year for sector,2022-12-15,https://www.cnbc.com/2022/12/15/jpmorgans-top-clean-energy-picks-for-2023-after-tough-year-for-sector.html?&qsearchterm=green%20hydrogen,neutral,0.7757141590118408,['JPMorgan']
173,Morgan Stanley adds this beat-down energy stock to its list of best up-and-coming ESG plays,2023-06-27,https://www.cnbc.com/2023/06/27/morgan-stanley-adds-this-beat-down-energy-stock-to-its-list-of-best-up-and-coming-esg-plays.html?&qsearchterm=green%20hydrogen,positive,0.5826318860054016,['Morgan Stanley']
174,Saudi Aramco looks to China and India to prop up oil markets,2023-06-27,https://www.cnbc.com/2023/06/27/saudi-aramco-looks-to-china-and-india-to-prop-up-oil-markets.html?&qsearchterm=green%20hydrogen,neutral,0.812004029750824,['Saudi Aramco']
175,Climate change could bring back wind as the future power source for ocean cargo ships,2022-08-27,https://www.cnbc.com/2022/08/27/how-ocean-shipping-goes-green-from-wind-power-to-liquid-hydrogen.html?&qsearchterm=green%20hydrogen,neutral,0.7511239051818848,[]
176,Toyota and Yamaha are developing a hydrogen-fueled V8 engine,2022-02-22,https://www.cnbc.com/2022/02/22/toyota-commissions-yamaha-motor-to-develop-hydrogen-fueled-engine.html?&qsearchterm=green%20hydrogen,neutral,0.8043858408927917,"['Toyota', 'Yamaha']"
177,American Express Gold Card vs. the American Express Green Card: Which is right for you?,2023-06-06,https://www.cnbc.com/select/american-express-gold-card-vs-american-express-green-card/?&qsearchterm=green%20hydrogen,neutral,0.9258958697319031,[]
178,"Goldman says battery storage, hydrogen and other clean energy stocks are where investors should be",2022-08-17,https://www.cnbc.com/2022/08/17/goldman-says-battery-storage-hydrogen-and-other-clean-energy-stocks-are-where-investors-should-be.html?&qsearchterm=green%20hydrogen,positive,0.507026195526123,['Goldman']
179,‘We are not scared’: Italy’s De Nora set for market debut in Europe’s first major ...,2022-06-28,https://www.cnbc.com/2022/06/28/de-nora-ipo-priced-at-13point50-euros-per-share-2point8-billion-valuation.html?&qsearchterm=green%20hydrogen,neutral,0.5613288283348083,['De Nora']
180,These 2 stocks have raised dividends above the inflation rate every year — for 40 ...,2023-06-01,https://www.cnbc.com/2023/06/01/2-stocks-raised-dividends-above-inflation-rate-every-year-for-40-years.html?&qsearchterm=green%20hydrogen,positive,0.666851282119751,['—']
181,"How the U.S. will generate its power in 2050 and the stocks that will benefit, ...",2023-01-10,https://www.cnbc.com/2023/01/10/these-energy-names-to-benefit-from-power-shifts-in-2050-according-to-wells-fargo.html?&qsearchterm=green%20hydrogen,neutral,0.7971523404121399,[]
182,EU announces new green proposals to rival Biden’s Inflation Reduction Act,2023-01-17,https://www.cnbc.com/2023/01/17/davos-2023-eu-announces-new-green-proposals-to-rival-bidens-ira.html?&qsearchterm=green%20hydrogen,neutral,0.7082611918449402,['EU']
183,Cepsa CEO: EU has a genuine energy crisis likely to last ‘a couple of years’,2022-10-12,https://www.cnbc.com/video/2022/10/12/cepsa-ceo-eu-has-a-genuine-energy-crisis-likely-to-last-a-couple-of-years.html?&qsearchterm=green%20hydrogen,negative,0.5539823770523071,"['Cepsa', 'EU']"
184,Bank of America says Russia-Ukraine conflict will hasten Europe’s energy transition — and names its ...,2022-03-23,https://www.cnbc.com/2022/03/24/bank-of-america-ukraine-conflict-stocks-for-europes-energy-transition.html?&qsearchterm=green%20hydrogen,neutral,0.7415329217910767,['Bank of America']
185,"‘It’s a no-brainer’: U.S. beats UK investment scene, says British MP, calling for radical overhaul",2023-05-18,https://www.cnbc.com/2023/05/18/its-a-no-brainer-us-beats-uk-investment-scene-says-rachel-reeves.html?&qsearchterm=green%20hydrogen,neutral,0.5741259455680847,[]
186,Hydrogen Cars: Are They Real Hope Or Just Hype?,2007-11-05,https://www.cnbc.com/id/21635576?&qsearchterm=green%20hydrogen,neutral,0.8623501062393188,[]
187,"Honda’s Hydrogen FCX Clarity: Clearly, The Future Is Here",2008-06-16,https://www.cnbc.com/id/25188702?&qsearchterm=green%20hydrogen,positive,0.5994365811347961,['Honda']
188,Goldman Sachs says the climate bill is a ‘game changer’ and these global stocks will ...,2022-09-01,https://www.cnbc.com/2022/09/01/goldman-and-others-on-impact-of-us-ira-climate-bill-on-global-stocks.html?&qsearchterm=green%20hydrogen,positive,0.8282374143600464,['Goldman Sachs']
189,Microsoft and ArcelorMittal back MIT spinout trying to green the $1.6 trillion steel industry,2023-01-27,https://www.cnbc.com/2023/01/27/microsoft-arcelormittal-back-clean-steel-mit-spinout-boston-metal.html?&qsearchterm=green%20hydrogen,neutral,0.7204509377479553,"['Microsoft', 'ArcelorMittal', 'MIT']"
190,Microsoft and ArcelorMittal back MIT spinout trying to green the $1.6 trillion steel industry,2023-01-27,https://www.cnbc.com/2023/01/27/microsoft-arcelormittal-back-clean-steel-mit-spinout-boston-metal.html?&qsearchterm=green%20hydrogen,neutral,0.7204509377479553,"['Microsoft', 'ArcelorMittal', 'MIT']"
191,"The Inflation Reduction Act actually moves up our profitability date to 2025, says Plug Power ...",2022-08-29,https://www.cnbc.com/video/2022/08/29/the-inflation-reduction-act-actually-moves-up-our-profitability-date-to-2025-says-plug-power-ceo.html?&qsearchterm=green%20hydrogen,neutral,0.6069896817207336,['Plug Power']
192,S&P 500 falls despite Microsoft-led jump in tech stocks – listen to the ‘Homestretch’,2023-04-26,https://www.cnbc.com/video/2023/04/26/sp-500-falls-despite-microsoft-led-jump-in-tech-stocks-listen-to-the-homestretch.html?&qsearchterm=green%20hydrogen,neutral,0.5505044460296631,[]
193,Toyota CEO and President Akio Toyoda to step down,2023-01-26,https://www.cnbc.com/2023/01/26/toyota-ceo-and-president-akio-toyoda-to-step-down-.html?&qsearchterm=green%20hydrogen,neutral,0.7685732841491699,['Toyota']
194,JPMorgan likes these stocks to play the clean energy revolution in the transportation sector,2021-12-18,https://www.cnbc.com/2021/12/18/jpmorgan-likes-these-stocks-to-play-the-clean-energy-revolution-in-the-transportation-sector.html?&qsearchterm=green%20hydrogen,positive,0.8507633209228516,['JPMorgan']
195,Three stocks to play the clean tech theme after Biden signed the largest climate bill ...,2022-08-19,https://www.cnbc.com/2022/08/19/three-stocks-to-play-the-clean-tech-theme-after-bidens-climate-bill-.html?&qsearchterm=green%20hydrogen,neutral,0.5444824695587158,[]
196,Inflation Reduction Act will attract investors like us: Fortescue’s Andrew Forrest,2022-08-08,https://www.cnbc.com/video/2022/08/08/inflation-reduction-act-will-attract-investors-like-us-andrew-forrest.html?&qsearchterm=green%20hydrogen,positive,0.6885585188865662,['Fortescue']
197,"Climate bill could create 1,000 new companies, says head of investment at Bill Gates’ Breakthrough ...",2022-08-16,https://www.cnbc.com/2022/08/16/climate-bill-could-create-1000-new-companies-breakthrough-investor.html?&qsearchterm=green%20hydrogen,positive,0.7625498175621033,[]
198,"American Express® Green Card is now offering a 60,000-point bonus plus up to $200 back ...",2023-05-20,https://www.cnbc.com/select/amex-green-card-welcome-bonus/?&qsearchterm=green%20hydrogen,positive,0.5755852460861206,"['American Express', 'Card']"
199,‘They need to get real’: Airlines slammed for betting on alternative fuels to reduce emissions,2022-07-21,https://www.cnbc.com/2022/07/21/climate-crisis-airlines-criticized-for-betting-on-alternative-fuels.html?&qsearchterm=green%20hydrogen,negative,0.5917782187461853,['Airlines']
200,Biden administration pushes to revitalize coal communities with clean energy projects,2023-04-04,https://www.cnbc.com/2023/04/04/biden-releases-plan-to-revitalize-coal-communities-with-clean-energy.html?&qsearchterm=green%20hydrogen,positive,0.8004929423332214,[]
201,"Fuel-cell vehicles are set for big gains in China’s commercial truck market, JPMorgan says",2021-08-25,https://www.cnbc.com/2021/08/25/jpmorgan-fuel-cell-vehicles-set-for-gains-in-china-truck-market.html?&qsearchterm=green%20hydrogen,positive,0.6875428557395935,['JPMorgan']
202,Morgan Stanley names its top climate change stocks — and gives 3 an upside of ...,2021-12-21,https://www.cnbc.com/2021/12/22/climate-change-morgan-stanleys-3-stock-picks-to-cash-in.html?&qsearchterm=green%20hydrogen,neutral,0.6004828214645386,['Morgan Stanley']
203,JPMorgan says to buy these infrastructure stocks because of rising rates and geopolitical tensions,2022-05-01,https://www.cnbc.com/2022/05/01/jpmorgan-says-to-buy-these-infrastructure-stocks-because-of-rising-rates-and-geopolitical-tensions-.html?&qsearchterm=green%20hydrogen,neutral,0.7859624028205872,['JPMorgan']
204,Global shipping wants to go green. But a lack of fuel is derailing its best-laid ...,2022-07-12,https://www.cnbc.com/2022/07/12/global-shipping-wants-to-go-green-but-a-lack-of-fuel-is-derailing-its-plans.html?&qsearchterm=green%20hydrogen,negative,0.6384398937225342,['Global']
205,"Energy agency chief warns transition to renewables is way off track, issues warning on stranded ...",2023-03-28,https://www.cnbc.com/2023/03/28/renewables-energy-transition-is-way-off-track-irena-report-says.html?&qsearchterm=green%20hydrogen,negative,0.7221899032592773,['Energy']
206,Morgan Stanley says the zero-emission commercial vehicle market is set to boom — 7 stocks ...,2021-03-07,https://www.cnbc.com/2021/03/07/morgan-stanley-says-the-zero-emission-commercial-vehicle-market-is-set-to-boom-7-stocks-to-buy.html?&qsearchterm=green%20hydrogen,positive,0.8355004191398621,['Morgan Stanley']
207,‘World’s first fossil-free steel’ produced in Sweden and delivered to Volvo,2021-08-19,https://www.cnbc.com/2021/08/19/first-fossil-free-steel-produced-in-sweden-delivered-to-volvo.html?&qsearchterm=green%20hydrogen,neutral,0.6736814379692078,['Volvo']
208,"Germany’s Scholz committed for Free Trade deal between India, EU",2023-02-25,https://www.cnbc.com/2023/02/25/germanys-scholz-committed-for-free-trade-deal-between-india-eu.html?&qsearchterm=green%20hydrogen,neutral,0.6901652216911316,['EU']
209,"Detroit Rides Green, But Fuel Efficiency Drives Sales",2010-01-11,https://www.cnbc.com/id/34622187?&qsearchterm=green%20hydrogen,neutral,0.802024781703949,['Detroit Rides Green']
210,The Science Behind Jim Chanos’s Anti-Green Energy Trade,2011-05-25,https://www.cnbc.com/id/43172071?&qsearchterm=green%20hydrogen,negative,0.5609975457191467,[]
211,"Start-up tackling decarbonization of trucking sector gets funding from Amazon climate fund, Grantham",2021-01-26,https://www.cnbc.com/2021/01/26/start-up-tackling-decarbonization-of-trucking-sector-gets-funding-from-amazon-climate-fund-grantham.html?&qsearchterm=green%20hydrogen,neutral,0.6246814131736755,"['Amazon', '##ham']"
